cell_id,geometry
138785,"POLYGON ((5810.387695 1436.287476, 5804.649902 1442.025024, 5803.162598 1445.425049, 5802.950195 1449.037476, 5806.137695 1452.862549, 5816.975098 1463.275024, 5819.737305 1463.275024, 5822.712402 1460.300049, 5826.75 1455.625, 5833.549805 1445.212524, 5828.450195 1437.775024, 5812.512695 1436.287476, 5810.387695 1436.287476))"
138786,"POLYGON ((5833.762695 1445.425049, 5826.962402 1455.625, 5819.950195 1463.275024, 5826.537598 1470.712524, 5839.712402 1476.875, 5842.6875 1475.175049, 5846.087402 1471.775024, 5848.850098 1466.462524, 5849.700195 1461.362549, 5849.487305 1457.962524, 5846.725098 1450.949951, 5833.975098 1445.637451, 5833.762695 1445.425049))"
138787,"POLYGON ((5802.737305 1449.037476, 5789.987305 1460.724976, 5784.037598 1468.375, 5784.674805 1471.775024, 5786.587402 1475.599976, 5792.112305 1478.150024, 5797.637695 1479.212524, 5801.25 1476.662476, 5801.462402 1466.887451, 5803.799805 1463.275024, 5806.987305 1454.137451, 5803.162598 1449.462524, 5802.737305 1449.037476))"
138788,"POLYGON ((5807.200195 1454.137451, 5804.862305 1461.150024, 5804.012695 1463.275024, 5802.100098 1465.612549, 5801.674805 1466.887451, 5801.887695 1473.262451, 5801.462402 1476.449951, 5807.200195 1473.262451, 5811.237305 1470.074951, 5812.9375 1468.162476, 5816.762695 1463.275024, 5811.450195 1458.387451, 5807.200195 1454.137451))"
138820,"POLYGON ((5816.762695 1463.487549, 5811.237305 1470.287476, 5807.200195 1473.474976, 5801.462402 1476.662476, 5798.487305 1479.212524, 5804.012695 1486.862549, 5812.299805 1497.0625, 5815.0625 1486.862549, 5817.1875 1482.824951, 5820.587402 1479.425049, 5826.962402 1471.5625, 5819.737305 1463.487549, 5816.762695 1463.487549))"
138821,"POLYGON ((5827.174805 1471.5625, 5817.399902 1482.824951, 5813.575195 1492.387451, 5812.512695 1497.487549, 5819.950195 1499.612549, 5825.6875 1498.762451, 5832.274902 1495.362549, 5836.737305 1490.474976, 5839.075195 1485.800049, 5839.924805 1480.487549, 5839.5 1476.875, 5827.387695 1471.5625, 5827.174805 1471.5625))"
138822,"POLYGON ((5792.537598 1478.362549, 5792.537598 1491.112549, 5791.475098 1493.025024, 5787.4375 1496.637451, 5776.600098 1499.400024, 5786.799805 1515.762451, 5801.25 1507.262451, 5809.537598 1503.862549, 5812.299805 1498.125, 5812.299805 1497.275024, 5798.700195 1479.849976, 5792.75 1478.362549, 5792.537598 1478.362549))"
138884,"POLYGON ((5908.350098 1374.025024, 5904.3125 1378.487549, 5901.975098 1384.862549, 5902.1875 1391.237549, 5904.950195 1397.400024, 5910.049805 1402.074951, 5918.762695 1404.412476, 5927.475098 1401.862549, 5933 1396.762451, 5923.862305 1386.987549, 5921.524902 1385.925049, 5909.200195 1374.875, 5908.350098 1374.025024))"
138885,"POLYGON ((5921.950195 1289.449951, 5910.899902 1293.699951, 5906.4375 1298.800049, 5902.399902 1310.487549, 5905.375 1320.474976, 5911.75 1325.574951, 5920.462402 1326.637451, 5927.899902 1323.449951, 5934.700195 1314.737549, 5936.1875 1299.012451, 5931.299805 1292.637451, 5922.162598 1289.662476, 5921.950195 1289.449951))"
138887,"POLYGON ((5916.212402 1366.800049, 5913.024902 1368.712524, 5908.350098 1373.8125, 5918.549805 1382.3125, 5921.524902 1385.712524, 5923.862305 1386.775024, 5933 1396.550049, 5941.075195 1388.900024, 5942.5625 1385.5, 5942.987305 1381.25, 5926.412598 1372.962524, 5916.850098 1366.800049, 5916.212402 1366.800049))"
138891,"POLYGON ((5935.337402 1347.037476, 5931.087402 1347.675049, 5926.625 1349.587524, 5921.524902 1354.262451, 5917.700195 1362.125, 5916.637695 1366.587524, 5926.412598 1372.75, 5943.200195 1381.25, 5945.325195 1378.912476, 5942.350098 1367.862549, 5942.987305 1348.737549, 5936.1875 1347.037476, 5935.337402 1347.037476))"
139009,"POLYGON ((5836.524902 1114.775024, 5828.237305 1120.724976, 5825.262695 1127.737549, 5826.325195 1136.662476, 5829.725098 1141.762451, 5832.0625 1142.1875, 5844.174805 1141.337524, 5854.162598 1138.150024, 5856.712402 1137.087524, 5860.325195 1132.199951, 5853.100098 1123.0625, 5836.950195 1114.775024, 5836.524902 1114.775024))"
139010,"POLYGON ((5870.3125 1131.775024, 5860.537598 1132.199951, 5856.712402 1137.300049, 5859.899902 1154.512451, 5863.087402 1158.762451, 5874.350098 1155.150024, 5877.325195 1153.875, 5877.75 1153.025024, 5878.600098 1146.862549, 5877.75 1136.875, 5874.774902 1133.900024, 5870.737305 1131.775024, 5870.3125 1131.775024))"
139011,"POLYGON ((5856.5 1137.300049, 5850.549805 1139.637451, 5844.174805 1141.550049, 5846.299805 1146.862549, 5846.725098 1148.775024, 5848.637695 1152.599976, 5849.274902 1153.025024, 5855.012695 1154.512451, 5859.899902 1154.724976, 5859.049805 1148.775024, 5857.987305 1144.949951, 5856.712402 1137.512451, 5856.5 1137.300049))"
139012,"POLYGON ((5842.262695 1141.550049, 5839.712402 1141.762451, 5832.700195 1142.400024, 5839.924805 1153.025024, 5841.837402 1156.425049, 5844.8125 1154.724976, 5847.575195 1153.662476, 5848.637695 1152.8125, 5846.512695 1148.775024, 5846.087402 1146.862549, 5845.450195 1145.800049, 5843.962402 1141.550049, 5842.262695 1141.550049))"
139013,"POLYGON ((5829.299805 1141.974976, 5822.5 1147.925049, 5820.587402 1150.900024, 5821.862305 1165.349976, 5822.287598 1167.262451, 5832.0625 1170.662476, 5832.912598 1170.237549, 5838.649902 1161.3125, 5841.412598 1158.762451, 5841.625 1156.425049, 5832.487305 1142.400024, 5830.575195 1141.974976, 5829.299805 1141.974976))"
139014,"POLYGON ((5848.637695 1153.025024, 5842.049805 1156.425049, 5841.625 1158.762451, 5845.237305 1160.25, 5848.850098 1160.037476, 5851.825195 1165.5625, 5854.799805 1166.412476, 5860.75 1164.5, 5862.875 1158.762451, 5859.899902 1154.9375, 5855.012695 1154.724976, 5849.0625 1153.025024, 5848.637695 1153.025024))"
139015,"POLYGON ((5847.149902 1160.037476, 5846.299805 1160.462524, 5845.450195 1160.462524, 5845.662598 1163.224976, 5847.575195 1164.287476, 5849.0625 1165.5625, 5851.1875 1165.775024, 5851.825195 1165.775024, 5849.700195 1160.887451, 5848.424805 1160.037476, 5847.787598 1160.25, 5847.575195 1160.037476, 5847.149902 1160.037476))"
139016,"POLYGON ((5841.412598 1158.974976, 5838.862305 1161.3125, 5832.700195 1170.875, 5839.075195 1170.662476, 5842.262695 1170.025024, 5842.899902 1169.387451, 5843.537598 1165.5625, 5843.962402 1164.712524, 5845.450195 1163.224976, 5845.450195 1161.949951, 5845.024902 1160.25, 5841.837402 1158.974976, 5841.412598 1158.974976))"
139017,"POLYGON ((5807.200195 1145.800049, 5802.950195 1146.4375, 5795.087402 1149.837524, 5791.6875 1152.175049, 5787.225098 1157.699951, 5801.674805 1172.362549, 5811.237305 1173.425049, 5821.862305 1167.262451, 5821.4375 1159.400024, 5820.375 1151.112549, 5815.0625 1147.287476, 5808.475098 1145.800049, 5807.200195 1145.800049))"
139018,"POLYGON ((5845.450195 1163.4375, 5844.174805 1164.712524, 5843.75 1165.5625, 5843.325195 1167.900024, 5843.325195 1168.962524, 5843.112305 1169.175049, 5845.024902 1168.324951, 5845.662598 1167.6875, 5847.149902 1166.625, 5848.850098 1165.775024, 5848.424805 1165.137451, 5845.875 1163.4375, 5845.450195 1163.4375))"
139019,"POLYGON ((5877.537598 1153.875, 5870.524902 1156.849976, 5863.087402 1158.974976, 5860.962402 1164.5, 5863.9375 1171.9375, 5869.25 1172.150024, 5880.299805 1175.974976, 5880.9375 1175.762451, 5883.0625 1168.537476, 5882.850098 1164.712524, 5881.575195 1160.887451, 5877.75 1154.087524, 5877.537598 1153.875))"
139020,"POLYGON ((5849.0625 1165.775024, 5847.149902 1166.837524, 5842.6875 1169.8125, 5843.75 1170.875, 5846.087402 1172.362549, 5846.9375 1171.9375, 5847.787598 1171.724976, 5849.912598 1169.387451, 5850.125 1168.75, 5852.037598 1166.412476, 5852.037598 1165.987549, 5850.975098 1165.775024, 5849.0625 1165.775024))"
139021,"POLYGON ((5852.25 1166.199951, 5849.274902 1170.449951, 5847.787598 1171.9375, 5846.299805 1172.574951, 5847.149902 1174.0625, 5852.674805 1176.400024, 5853.100098 1176.1875, 5853.524902 1174.912476, 5853.737305 1171.724976, 5854.587402 1167.6875, 5854.587402 1166.412476, 5853.524902 1166.199951, 5852.25 1166.199951))"
139022,"POLYGON ((5787.012695 1157.699951, 5785.524902 1158.550049, 5785.950195 1167.900024, 5784.674805 1173.212524, 5787.4375 1177.887451, 5788.075195 1178.3125, 5789.350098 1181.287476, 5793.600098 1181.287476, 5795.299805 1178.737549, 5801.462402 1172.574951, 5796.149902 1167.900024, 5790.412598 1161.099976, 5787.012695 1157.699951))"
139023,"POLYGON ((5860.325195 1164.712524, 5854.799805 1166.625, 5853.737305 1174.912476, 5853.100098 1176.400024, 5853.3125 1178.949951, 5853.524902 1180.224976, 5856.287598 1179.800049, 5862.237305 1180.862549, 5863.087402 1180.224976, 5862.662598 1176.400024, 5863.9375 1172.150024, 5860.962402 1164.712524, 5860.325195 1164.712524))"
139024,"POLYGON ((5865.850098 1172.150024, 5863.9375 1172.362549, 5862.875 1176.824951, 5863.299805 1180.224976, 5866.0625 1182.987549, 5870.950195 1184.050049, 5879.450195 1184.900024, 5881.787598 1184.900024, 5882.424805 1184.262451, 5882 1181.074951, 5880.725098 1176.1875, 5868.1875 1172.150024, 5865.850098 1172.150024))"
139025,"POLYGON ((5846.725098 1174.0625, 5845.024902 1177.462524, 5843.962402 1181.074951, 5843.962402 1184.6875, 5845.024902 1185.112549, 5851.1875 1184.474976, 5851.399902 1183.625, 5853.3125 1180.4375, 5853.100098 1176.824951, 5852.462402 1176.400024, 5851.1875 1176.1875, 5846.9375 1174.0625, 5846.725098 1174.0625))"
139026,"POLYGON ((5801.674805 1172.574951, 5795.512695 1178.737549, 5793.8125 1181.287476, 5795.299805 1183.837524, 5799.762695 1189.787476, 5801.462402 1189.362549, 5807.837402 1186.387451, 5808.6875 1184.900024, 5810.600098 1179.587524, 5811.237305 1173.637451, 5808.049805 1172.787476, 5804.4375 1172.574951, 5801.674805 1172.574951))"
139027,"POLYGON ((5842.475098 1170.025024, 5837.587402 1171.087524, 5832.912598 1171.087524, 5834.1875 1181.074951, 5836.100098 1183.837524, 5840.137695 1186.8125, 5843.75 1184.900024, 5843.75 1181.074951, 5844.8125 1177.462524, 5846.725098 1173.849976, 5845.875 1172.362549, 5842.6875 1170.237549, 5842.475098 1170.025024))"
139028,"POLYGON ((5822.075195 1167.262451, 5821.4375 1167.900024, 5821.4375 1168.75, 5822.712402 1173.849976, 5823.987305 1181.5, 5827.174805 1183.412476, 5829.9375 1181.712524, 5833.762695 1179.162476, 5833.762695 1176.400024, 5833.125 1172.574951, 5832.487305 1170.875, 5822.287598 1167.474976, 5822.075195 1167.262451))"
139029,"POLYGON ((5833.549805 1179.375, 5830.575195 1181.287476, 5829.9375 1181.925049, 5827.8125 1182.987549, 5827.174805 1183.625, 5827.8125 1185.324951, 5829.9375 1187.449951, 5830.575195 1187.237549, 5831.850098 1184.262451, 5833.975098 1181.287476, 5833.762695 1180.012451, 5833.762695 1179.375, 5833.549805 1179.375))"
139030,"POLYGON ((5791.6875 1181.287476, 5789.350098 1181.5, 5784.674805 1184.6875, 5780.212402 1188.087524, 5782.975098 1196.162476, 5787.225098 1204.025024, 5789.137695 1202.537476, 5794.875 1196.800049, 5799.762695 1190, 5795.087402 1183.837524, 5793.8125 1181.5, 5792.962402 1181.287476, 5791.6875 1181.287476))"
139031,"POLYGON ((5834.1875 1181.287476, 5832.0625 1184.262451, 5830.575195 1187.449951, 5833.125 1192.125, 5833.975098 1198.074951, 5836.737305 1199.137451, 5839.287598 1192.125, 5840.137695 1187.662476, 5839.924805 1186.8125, 5837.799805 1185.75, 5835.887695 1183.837524, 5834.399902 1181.5, 5834.1875 1181.287476))"
139032,"POLYGON ((5823.774902 1181.712524, 5823.137695 1183.837524, 5823.137695 1189.150024, 5826.537598 1197.4375, 5833.549805 1198.074951, 5833.125 1193.1875, 5832.0625 1190, 5830.362305 1187.662476, 5829.087402 1187.025024, 5827.600098 1185.324951, 5826.962402 1183.625, 5824.200195 1181.712524, 5823.774902 1181.712524))"
139033,"POLYGON ((5855.862305 1180.012451, 5853.524902 1180.4375, 5851.399902 1184.050049, 5852.25 1186.8125, 5852.674805 1198.712524, 5857.774902 1198.074951, 5858.200195 1193.612549, 5859.6875 1190, 5860.325195 1184.050049, 5862.237305 1181.074951, 5859.899902 1180.4375, 5856.287598 1180.012451, 5855.862305 1180.012451))"
139034,"POLYGON ((5863.087402 1180.4375, 5861.387695 1182.137451, 5860.537598 1184.050049, 5859.899902 1190, 5858.412598 1193.612549, 5857.987305 1198.074951, 5863.725098 1197.650024, 5864.787598 1196.800049, 5865.424805 1193.400024, 5865 1185.962524, 5865.850098 1182.987549, 5863.299805 1180.4375, 5863.087402 1180.4375))"
139035,"POLYGON ((5821.012695 1168.112549, 5811.450195 1173.637451, 5810.8125 1179.587524, 5808.262695 1186.387451, 5811.450195 1190.425049, 5813.787598 1194.887451, 5823.5625 1199.137451, 5826.325195 1197.224976, 5822.924805 1189.150024, 5822.924805 1183.837524, 5823.774902 1181.074951, 5821.225098 1168.112549, 5821.012695 1168.112549))"
139036,"POLYGON ((5865.850098 1183.199951, 5865.212402 1185.962524, 5865.637695 1191.0625, 5865.637695 1193.400024, 5864.787598 1197.012451, 5867.975098 1197.862549, 5872.649902 1197.862549, 5876.899902 1193.1875, 5881.362305 1185.112549, 5872.4375 1184.474976, 5870.950195 1184.262451, 5866.700195 1183.199951, 5865.850098 1183.199951))"
139037,"POLYGON ((5849.700195 1184.6875, 5846.299805 1185.324951, 5843.962402 1184.900024, 5840.350098 1187.025024, 5839.5 1192.125, 5836.737305 1199.349976, 5839.5 1204.875, 5848.212402 1202.962524, 5852.462402 1198.712524, 5852.037598 1196.587524, 5852.037598 1186.8125, 5851.1875 1184.6875, 5849.700195 1184.6875))"
139038,"POLYGON ((5808.049805 1186.387451, 5799.975098 1190, 5796.787598 1194.462524, 5802.524902 1196.375, 5805.5 1198.287476, 5806.350098 1199.349976, 5806.987305 1202.112549, 5809.325195 1205.300049, 5811.662598 1197.4375, 5813.362305 1194.675049, 5811.237305 1190.425049, 5808.262695 1186.599976, 5808.049805 1186.387451))"
139039,"POLYGON ((5876.899902 1193.400024, 5872.862305 1197.862549, 5872.862305 1199.349976, 5873.712402 1204.025024, 5878.8125 1214.224976, 5879.024902 1214.012451, 5879.237305 1211.462524, 5880.087402 1207, 5880.299805 1203.175049, 5880.299805 1200.412476, 5879.662598 1198.074951, 5876.899902 1193.612549, 5876.899902 1193.400024))"
139040,"POLYGON ((5882.424805 1184.474976, 5877.112305 1193.612549, 5880.512695 1200.412476, 5879.024902 1214.862549, 5879.875 1217.412476, 5882.850098 1217.837524, 5888.799805 1217.199951, 5894.75 1214.224976, 5899.850098 1207.637451, 5899.850098 1201.050049, 5890.924805 1188.512451, 5882.637695 1184.474976, 5882.424805 1184.474976))"
139041,"POLYGON ((5813.362305 1194.887451, 5811.875 1197.4375, 5809.537598 1204.662476, 5809.537598 1206.362549, 5810.387695 1211.887451, 5812.512695 1210.612549, 5819.3125 1205.512451, 5821.4375 1203.175049, 5823.5625 1199.349976, 5820.162598 1197.650024, 5815.912598 1196.162476, 5813.575195 1194.887451, 5813.362305 1194.887451))"
139042,"POLYGON ((5796.575195 1194.675049, 5787.649902 1204.025024, 5788.075195 1208.0625, 5789.987305 1212.525024, 5794.024902 1216.987549, 5798.487305 1219.324951, 5803.375 1220.175049, 5807.625 1219.324951, 5810.174805 1212.3125, 5809.325195 1205.512451, 5805.5 1198.5, 5796.787598 1194.675049, 5796.575195 1194.675049))"
139043,"POLYGON ((5864.787598 1197.224976, 5863.9375 1197.650024, 5864.575195 1204.237549, 5863.9375 1216.5625, 5867.337402 1222.087524, 5873.712402 1221.237549, 5878.174805 1218.900024, 5879.662598 1217.199951, 5873.5 1204.025024, 5872.649902 1198.074951, 5867.975098 1198.074951, 5865 1197.224976, 5864.787598 1197.224976))"
139044,"POLYGON ((5861.600098 1197.862549, 5861.387695 1198.074951, 5858.412598 1198.074951, 5856.924805 1198.712524, 5852.462402 1198.925049, 5848.424805 1202.962524, 5855.225098 1209.974976, 5859.262695 1212.525024, 5863.725098 1216.137451, 5863.725098 1209.125, 5864.362305 1204.662476, 5863.725098 1197.862549, 5861.600098 1197.862549))"
139045,"POLYGON ((5826.325195 1197.650024, 5823.5625 1199.5625, 5819.3125 1205.724976, 5810.387695 1212.099976, 5807.625 1219.537476, 5812.512695 1224.212524, 5820.162598 1226.337524, 5827.387695 1225.699951, 5835.25 1221.449951, 5839.5 1205.300049, 5836.3125 1199.349976, 5827.387695 1197.650024, 5826.325195 1197.650024))"
139046,"POLYGON ((5847.362305 1203.175049, 5839.712402 1205.087524, 5836.737305 1213.587524, 5835.462402 1221.875, 5840.774902 1227.1875, 5846.9375 1229.949951, 5852.037598 1230.800049, 5861.174805 1228.25, 5866.912598 1221.875, 5863.725098 1216.349976, 5855.225098 1210.1875, 5848.424805 1203.175049, 5847.362305 1203.175049))"
139047,"POLYGON ((5883.274902 1168.537476, 5882 1171.724976, 5880.9375 1175.974976, 5882.637695 1184.262451, 5890.5 1188.087524, 5892.412598 1185.324951, 5894.962402 1180.224976, 5896.024902 1175.550049, 5893.6875 1172.150024, 5892.837402 1170.237549, 5889.862305 1169.387451, 5884.549805 1168.537476, 5883.274902 1168.537476))"
139051,"POLYGON ((5896.237305 1175.974976, 5895.174805 1180.224976, 5890.712402 1188.300049, 5894.537598 1192.550049, 5900.0625 1201.262451, 5909.625 1194.675049, 5916.850098 1188.087524, 5916.212402 1183.199951, 5911.112305 1182.987549, 5905.587402 1181.287476, 5900.274902 1176.400024, 5898.149902 1175.974976, 5896.237305 1175.974976))"
139055,"POLYGON ((5916.850098 1188.9375, 5908.774902 1195.525024, 5900.0625 1201.474976, 5900.0625 1207.425049, 5901.337402 1209.974976, 5903.25 1212.525024, 5911.537598 1208.699951, 5914.299805 1207.212524, 5917.274902 1205.300049, 5923.012695 1203.175049, 5930.875 1199.5625, 5917.274902 1188.9375, 5916.850098 1188.9375))"
139058,"POLYGON ((5904.100098 1215.712524, 5900.912598 1221.449951, 5900.487305 1228.887451, 5903.25 1235.900024, 5909.412598 1243.762451, 5923.4375 1240.150024, 5924.075195 1231.650024, 5922.375 1226.974976, 5922.587402 1224.425049, 5919.1875 1219.962524, 5916.637695 1218.262451, 5904.3125 1215.712524, 5904.100098 1215.712524))"
139061,"POLYGON ((5930.875 1199.775024, 5917.274902 1205.512451, 5911.537598 1208.912476, 5903.462402 1212.737549, 5903.887695 1215.074951, 5904.524902 1215.712524, 5910.049805 1216.5625, 5916.850098 1218.262451, 5925.5625 1209.337524, 5933.850098 1201.900024, 5933 1200.412476, 5931.299805 1199.775024, 5930.875 1199.775024))"
139064,"POLYGON ((5923.012695 1240.362549, 5909.625 1243.974976, 5909.200195 1245.675049, 5908.5625 1254.8125, 5916.424805 1259.699951, 5931.512695 1267.775024, 5928.537598 1257.787476, 5928.537598 1252.262451, 5929.387695 1251.199951, 5930.662598 1248.224976, 5931.512695 1243.337524, 5923.649902 1240.362549, 5923.012695 1240.362549))"
139067,"POLYGON ((5908.350098 1255.025024, 5904.3125 1257.787476, 5901.762695 1260.550049, 5911.537598 1270.962524, 5911.537598 1272.237549, 5915.362305 1277.974976, 5923.225098 1286.6875, 5928.112305 1282.224976, 5929.8125 1279.675049, 5931.9375 1274.574951, 5932.575195 1268.837524, 5908.774902 1255.025024, 5908.350098 1255.025024))"
139068,"POLYGON ((5901.337402 1260.550049, 5893.475098 1268.625, 5891.5625 1273.9375, 5891.5625 1279.887451, 5893.6875 1285.625, 5898.149902 1290.512451, 5907.712402 1293.699951, 5919.612305 1289.875, 5923.012695 1286.474976, 5915.149902 1277.974976, 5911.325195 1270.962524, 5901.549805 1260.550049, 5901.337402 1260.550049))"
